9049	NM_003977.4
9050	NM_024430.4
9051	NM_003978.5
9052	NM_003979.4
9053	NM_003980.6
9054	NM_021100.5
9055	NM_003981.4
9056	NM_003982.4
9057	NM_003983.6
9058	NM_003984.4
9060	NM_001015880.2
9061	NM_005443.5
9063	NM_004671.5
9064	NM_004672.5
9066	NM_001365809.2
9068	NM_004673.4
9069	NM_001185072.3
9070	NM_004674.5
9071	NM_006984.5
9073	NM_199328.3
9074	NM_021195.5
9075	NM_020384.4
9076	NM_021101.5
9077	NM_004675.5
9079	NM_001290.5
9080	NM_020982.4
9081	NM_004676.2
9083	NM_004678.3
9084	NM_004679.4
9085	NM_004680.3
9086	NM_004681.4
9087	NM_004202.3
9088	NM_004203.5
9091	NM_004204.5
9092	NM_005146.5
9093	NM_005147.6
9094	NM_005148.4
9095	NM_005149.3
9096	NM_001080508.3
9097	NM_005151.4
9098	NM_001304284.2
9099	NM_004205.5
9100	NM_005153.3
9101	NM_005154.5
9104	NM_152869.4
9107	NM_004685.5
9108	NM_004686.5
9110	NM_001378067.1
9111	NM_004688.3
9112	NM_004689.4
9113	NM_004690.4
9114	NM_004691.5
9117	NM_032970.4
9118	NM_032727.4
9119	NM_004693.3
9120	NM_004694.5
9121	NM_004695.4
9122	NM_004696.3
9123	NM_004207.4
9124	NM_020992.4
9125	NM_005444.3
9126	NM_005445.4
9127	NM_005446.5
9128	NM_001244926.2
9129	NM_004698.4
9130	NM_004699.4
9131	NM_004208.4
9132	NM_004700.4
9133	NM_004701.4
9134	NM_057749.3
9135	NM_004703.6
9136	NM_004704.5
9138	NM_004706.4
9139	NM_001032999.3
9140	NM_004707.4
9141	NM_004708.4
9143	NM_004209.6
9144	NM_004710.7
9145	NM_004711.5
9146	NM_004712.5
9147	NM_004713.6
9148	NM_004210.5
9149	NM_004714.3
9150	NM_004715.5
9152	NM_004211.5
9153	NM_004212.4
9154	NM_004213.5
9156	NM_130398.4
9158	NM_004214.5
9159	NM_004716.4
9162	NM_001321708.2
9166	NM_004215.5
9167	NM_004718.4
9168	NM_021103.4
9169	NM_004719.3
9170	NM_001395660.1
9172	NM_003970.4
9173	NM_016232.5
9175	NM_004721.5
9177	NM_006028.5
9179	NM_004722.4
9180	NM_003999.3
9181	NM_001162383.2
9182	NM_005447.4
9183	NM_004724.4
9184	NM_004725.4
9185	NM_004726.3
9187	NM_004727.3
9188	NM_004728.4
9189	NM_001171136.2
9191	NM_032998.3
9194	NM_001270623.2
9196	NM_004732.4
9197	NM_004733.4
9200	NM_014241.4
9201	NM_001330071.2
9202	NM_005095.3
9203	NM_201599.3
9204	NM_007167.4
9205	NM_001142684.2
9208	NM_001137550.2
9209	NM_006309.4
9210	NM_005448.2
9211	NM_005097.4
9212	NM_004217.4
9213	NM_004736.4
9214	NM_005449.5
9215	NM_133642.5
9217	NM_004738.5
9218	NM_194434.3
9219	NM_004739.4
9221	NM_004741.5
9223	NM_001033057.2
9227	NM_004744.5
9228	NM_001346810.2
9229	NM_004746.4
9230	NM_004218.4
9231	NM_004747.4
9232	NM_004219.4
9235	NM_001376923.1
9236	NM_001204450.2
9238	NM_004749.4
9240	NM_006029.5
9241	NM_005450.6
9242	NM_005098.4
9244	NM_004750.5
9245	NM_004751.3
9246	NM_004223.5
9247	NM_004752.4
9248	NM_004224.3
9249	NM_004753.7
9252	NM_004755.4
9253	NM_004756.5
9254	NM_006030.4
9255	NM_001142416.2
9256	NM_004758.4
9258	NM_004225.3
9260	NM_005451.5
9261	NM_032960.4
9262	NM_004226.4
9263	NM_004760.3
9265	NM_004227.4
9266	NM_004228.7
9267	NM_004762.6
9270	NM_004763.5
9271	NM_004764.5
9274	NM_004765.4
9275	NM_001707.4
9276	NM_004766.3
9277	NM_005452.6
9278	NM_005453.5
9282	NM_004229.4
9283	NM_004767.5
9284	NM_006985.4
9287	NM_001033080.1
9289	NM_201525.4
9290	NM_005683.4
9293	NM_005684.5
9294	NM_004230.4
9295	NM_001350605.2
9296	NM_004231.4
9306	NM_004232.4
9308	NM_004233.4
9310	NM_004234.4
9311	NM_004769.4
9312	NM_004770.3
9313	NM_004771.4
9314	NM_004235.6
9315	NM_004772.4
9317	NM_001261836.2
9318	NM_004236.4
9319	NM_004237.4
9320	NM_001348323.3
9321	NM_004239.4
9322	NM_001288962.2
9324	NM_001201363.2
9325	NM_016213.5
9326	NM_004773.4
9328	NM_012087.4
9329	NM_012204.4
9330	NM_012086.5
9331	NM_004775.5
9332	NM_203416.4
9333	NM_201631.4
9334	NM_004776.4
9337	NM_001301073.2
9338	NM_004780.3
9340	NM_004246.3
9341	NM_004781.4
9342	NM_004782.4
9343	NM_004247.4
9344	NM_016151.4
9348	NM_004784.3
9349	NM_000978.4
9350	NM_005454.3
9351	NM_001130012.3
9352	NM_004786.3
9353	NM_004787.4
9354	NM_001204077.2
9355	NM_004789.4
9356	NM_153276.3
9358	NM_004791.3
9360	NM_004792.3
9361	NM_004793.4
9362	NM_006032.4
9363	NM_004794.3
9364	NM_001017979.3
9365	NM_004795.4
9367	NM_004251.5
9368	NM_004252.5
9369	NM_001330195.2
9370	NM_004797.4
9371	NM_004798.4
9372	NM_004799.4
9373	NM_001031689.3
9374	NM_005155.7
9375	NM_004800.3
9376	NM_004254.4
9377	NM_004255.4
9378	NM_001330078.2
9379	NM_015080.4
9380	NM_012203.2
9381	NM_194248.3
9382	NM_018714.3
9388	NM_006033.4
9389	NM_001320033.2
9390	NM_004256.4
9391	NM_004804.3
9392	NM_004257.6
9394	NM_004807.3
9397	NM_004808.3
9398	NM_001256106.3
9399	NM_004809.5
9400	NM_004259.7
9401	NM_004260.4
9402	NM_004810.4
9403	NM_004261.5
9404	NM_004811.3
9406	NM_203350.3
9407	NM_004262.3
9409	NM_004813.4
9410	NM_004814.3
9411	NM_004815.4
9412	NM_004264.5
9413	NM_001347995.2
9414	NM_004817.4
9415	NM_004265.4
9416	NM_004818.3
9419	NM_014171.6
9420	NM_004820.5
9421	NM_004821.3
9422	NM_003417.5
9423	NM_004822.3
9424	NM_004823.3
9425	NM_004824.4
9426	NM_004825.2
9427	NM_004826.4
9429	NM_004827.3
9435	NM_004267.5
9436	NM_004828.4
9437	NM_004829.7
9439	NM_004830.4
9440	NM_004268.5
9441	NM_004831.5
9442	NM_004269.4
9443	NM_004270.5
9444	NM_006775.3
9445	NM_021999.5
9446	NM_004832.3
9447	NM_004833.3
9448	NM_001395002.1
9450	NM_004271.4
9451	NM_004836.7
9452	NM_004867.5
9453	NM_004837.4
9454	NM_004838.4
9455	NM_004839.4
9456	NM_004272.5
9457	NM_001322466.2
9459	NM_004840.3
9462	NM_170692.4
9463	NM_012407.4
9464	NM_021973.3
9465	NM_016377.4
9466	NM_004843.4
9467	NM_004844.5
9468	NM_004845.5
9469	NM_004273.5
9470	NM_004846.4
9472	NM_004274.5
9473	NM_001105556.3
9474	NM_004849.4
9475	NM_004850.5
9476	NM_004851.3
9477	NM_004275.5
9478	NM_001033677.2
9479	NM_005456.4
9480	NM_004852.3
9481	NM_004277.5
9482	NM_004853.3
9486	NM_004854.5
9487	NM_004278.4
9488	NM_004855.5
9489	NM_024419.5
9491	NM_006814.5
9493	NM_001367805.3
9495	NM_004857.3
9496	NM_001321120.2
9497	NM_001321103.2
9498	NM_001039960.3
9499	NM_006790.3
9500	NM_006986.4
9501	NM_006987.4
9502	NM_130777.3
9506	NM_007003.4
9507	NM_005099.6
9508	NM_014243.3
9509	NM_014244.5
9510	NM_006988.5
9512	NM_004279.3
9513	NM_004860.4
9514	NM_001318104.2
9515	NM_001308330.2
9516	NM_001136472.2
9517	NM_004863.4
9518	NM_004864.4
9519	NM_004865.4
9520	NM_006310.4
9521	NM_004280.5
9522	NM_004866.6
9524	NM_138501.6
9525	NM_004869.4
9526	NM_004870.4
9527	NM_001007025.2
9528	NM_004872.5
9529	NM_001015048.3
9530	NM_004874.4
9531	NM_004281.4
9532	NM_004282.4
9533	NM_203290.4
9534	NM_203282.4
9535	NM_004877.4
9536	NM_004878.5
9537	NM_006034.5
9538	NM_004879.5
9540	NM_004881.5
9541	NM_004882.4
9542	NM_004883.3
9543	NM_004884.4
9545	NM_004283.4
9546	NM_004886.4
9547	NM_004887.5
9550	NM_004888.4
9551	NM_004889.5
9552	NM_004890.3
9553	NM_004891.4
9554	NM_004892.6
9555	NM_138610.3
9556	NM_004894.3
9557	NM_004284.6
9559	NM_004896.5
9560	NM_001291468.2
9562	NM_004897.5
9563	NM_004285.4
9564	NM_014567.5
9567	NM_004286.5
9568	NM_005458.8
9569	NM_005685.4
9570	NM_004287.5
9572	NM_021724.5
9573	NM_020634.3
9575	NM_004898.4
9576	NM_012443.4
9577	NM_199191.3
9578	NM_006035.4
9580	NM_005686.3
9581	NM_001171613.2
9582	NM_004900.5
9583	NM_004901.5
9584	NM_184234.3
9585	NM_001284259.2
9586	NM_182898.4
9587	NM_014628.3
9588	NM_004905.3
9589	NM_001270531.2
9590	NM_005100.4
9592	NM_004907.3
9595	NM_004288.5
9596	NM_001396056.1
9600	NM_004910.3
9601	NM_004911.5
9603	NM_004289.7
9604	NM_004290.5
9605	NM_004913.3
9607	NM_004291.4
9609	NM_004914.5
9610	NM_004292.3
9611	NM_006311.4
9612	NM_006312.6
9615	NM_004293.5
9616	NM_014245.5
9617	NM_004294.4
9618	NM_004295.4
9619	NM_016818.3
9620	NM_001378328.1
9622	NM_004917.5
9623	NM_004918.4
9625	NM_001080395.3
9626	NM_005459.4
9627	NM_005460.4
9628	NM_001204424.2
9630	NM_004297.4
9631	NM_153485.3
9632	NM_198597.3
9633	NM_004923.3
9635	NM_006536.7
9636	NM_005101.4
9637	NM_005102.3
9638	NM_005103.5
9639	NM_014629.4
9640	NM_014630.3
9641	NM_014002.4
9643	NM_012286.3
9644	NM_001394015.1
9645	NM_001282663.2
9646	NM_014633.5
9647	NM_014634.4
9648	NM_181453.4
9649	NM_014636.3
9650	NM_014637.4
9651	NM_014638.4
9652	NM_014639.4
9653	NM_012262.4
9654	NM_014640.5
9655	NM_144949.3
9656	NM_014641.3
9657	NM_001023570.4
9658	NM_014643.4
9659	NM_001395426.1
9662	NM_025009.5
9663	NM_001375808.2
9665	NM_014647.4
9666	NM_014648.4
9667	NM_014649.3
9668	NM_014650.4
9669	NM_015904.4
9670	NM_014652.4
9671	NM_014653.4
9672	NM_014654.4
9673	NM_014655.4
9674	NM_014656.3
9675	NM_001303457.2
9677	NM_001394395.1
9678	NM_001007157.2
9679	NM_014661.4
9681	NM_001242896.3
9682	NM_014663.3
9683	NM_153029.4
9684	NM_014665.4
9685	NM_014666.4
9686	NM_001128219.3
9687	NM_014668.4
9688	NM_014669.5
9689	NM_001207067.2
9690	NM_014671.3
9692	NM_014672.4
9693	NM_001394067.2
9694	NM_014673.5
9695	NM_014674.3
9696	NM_014675.5
9697	NM_012288.4
9698	NM_001020658.2
9699	NM_001348484.3
9700	NM_012291.5
9701	NM_001242898.2
9702	NM_014679.5
9703	NM_014680.5
9704	NM_014681.6
9705	NM_001352837.2
9706	NM_014683.4
9708	NM_032088.2
9709	NM_014685.4
9710	NM_014686.5
9711	NM_014687.4
9712	NM_014688.5
9715	NM_001031690.3
9716	NM_014691.3
9717	NM_014692.2
9718	NM_001100121.2
9719	NM_014694.4
9720	NM_001382000.1
9721	NM_001385282.1
9722	NM_014697.3
9723	NM_012431.3
9724	NM_021645.6
9725	NM_014698.3
9726	NM_014699.4
9727	NM_014700.4
9728	NM_001193489.2
9729	NM_014702.5
9730	NM_001387579.1
9731	NM_014704.4
9732	NM_001363540.2
9733	NM_014706.4
9734	NM_178425.4
9735	NM_014708.6
9736	NM_014709.4
9737	NM_001184727.2
9738	NM_001323572.2
9739	NM_014712.3
9741	NM_014713.5
9742	NM_014714.4
9743	NM_001378024.1
9744	NM_014716.4
9745	NM_014717.3
9746	NM_014718.4
9747	NM_014719.3
9748	NM_014720.4
9749	NM_001100164.2
9750	NM_001286445.3
9751	NM_001318234.2
9752	NM_031857.2
9753	NM_001163391.2
9754	NM_001142503.3
9755	NM_001394755.1
9757	NM_014727.3
9758	NM_001368397.1
9759	NM_001378414.1
9760	NM_014729.3
9761	NM_014730.4
9762	NM_001365618.1
9764	NM_001388359.1
9765	NM_001284236.3
9766	NM_014734.4
9767	NM_014735.5
9768	NM_014736.6
9770	NM_014737.3
9771	NM_012294.5
9772	NM_014738.6
9774	NM_014739.3
9775	NM_014740.4
9776	NM_001346311.2
9777	NM_014742.4
9778	NM_014743.3
9779	NM_001349074.2
9780	NM_001142864.4
9781	NM_014746.6
9782	NM_018834.6
9783	NM_014747.3
9784	NM_014748.4
9785	NM_014003.4
9786	NM_001329943.3
9787	NM_014750.5
9788	NM_014751.6
9789	NM_014752.3
9790	NM_014753.4
9791	NM_014754.3
9792	NM_014755.3
9793	NM_001008938.4
9794	NM_014757.5
9796	NM_014759.5
9797	NM_014760.4
9798	NM_001270975.2
9801	NM_014763.4
9802	NM_014764.4
9804	NM_014765.3
9805	NM_014766.5
9806	NM_001244950.2
9807	NM_153273.4
9810	NM_014771.4
9811	NM_014772.3
9812	NM_014773.5
9813	NM_014774.3
9814	NM_001007467.3
9815	NM_057169.5
9816	NM_014777.4
9817	NM_203500.2
9818	NM_014089.4
9819	NM_001303264.2
9820	NM_014780.5
9821	NM_014781.5
9823	NM_177949.4
9824	NM_014783.6
9825	NM_006038.4
9826	NM_198236.3
9827	NM_001080496.3
9828	NM_014786.4
9829	NM_001256864.2
9830	NM_014788.4
9831	NM_001261843.2
9832	NM_001270941.2
9833	NM_014791.4
9836	NM_014793.5
9837	NM_021067.5
9839	NM_014795.4
9840	NM_001136030.3
9841	NM_014797.3
9842	NM_014798.3
9843	NM_001367233.3
9844	NM_014800.11
9846	NM_080491.3
9847	NM_001286176.2
9848	NM_021647.8
9849	NM_001330736.2
9851	NM_014804.3
9852	NM_014805.4
9853	NM_014806.5
9854	NM_001290474.2
9855	NM_014808.4
9856	NM_014809.4
9857	NM_014810.5
9858	NM_014811.5
9859	NM_014812.3
9860	NM_014813.3
9861	NM_014814.3
9862	NM_014815.4
9863	NM_012301.4
9865	NM_014817.4
9866	NM_001388022.1
9867	NM_014819.5
9868	NM_014820.5
9869	NM_001366418.1
9870	NM_001039479.2
9871	NM_014822.4
9873	NM_014824.3
9874	NM_012290.5
9875	NM_014825.3
9877	NM_001376342.1
9878	NM_014828.4
9879	NM_001300860.2
9880	NM_014830.3
9881	NM_001329998.2
9882	NM_014832.5
9883	NM_001387691.1
9884	NM_014834.4
9885	NM_144498.4
9886	NM_014836.5
9887	NM_001375584.1
9889	NM_014838.3
9890	NM_014839.5
9891	NM_014840.3
9892	NM_001242792.2
9894	NM_016111.4
9895	NM_014844.5
9896	NM_014845.6
9897	NM_014846.4
9898	NM_014847.4
9899	NM_001323032.3
9900	NM_014849.5
9901	NM_014850.4
9902	NM_006039.5
9903	NM_014851.4
9904	NM_016196.4
9905	NM_014853.3
9907	NM_014855.3
9908	NM_203505.3
9909	NM_014856.3
9910	NM_001366446.1
9911	NM_014858.4
9912	NM_014859.6
9913	NM_014860.3
9914	NM_014861.4
9915	NM_014862.4
9917	NM_014864.4
9918	NM_014865.4
9919	NM_014866.2
9920	NM_014867.3
9921	NM_014868.5
9922	NM_001134382.3
9923	NM_014870.4
9924	NM_014871.6
9925	NM_014872.3
9926	NM_014873.3
9927	NM_014874.4
9928	NM_014875.3
9929	NM_001360236.2
9931	NM_014877.4
9933	NM_014878.5
9934	NM_014879.4
9935	NM_005461.5
9936	NM_014880.5
9937	NM_014881.5
9938	NM_001007231.3
9939	NM_005105.5
9940	NM_007335.4
9941	NM_005107.4
9942	NM_005108.4
9943	NM_005109.3
9945	NM_005110.4
9946	NM_145858.3
9947	NM_005462.5
9948	NM_017491.5
9949	NM_015365.3
9950	NM_005113.4
9951	NM_006040.3
9953	NM_006041.3
9955	NM_006042.3
9956	NM_006043.2
9957	NM_005114.4
9958	NM_001252078.2
9960	NM_006537.4
9961	NM_005115.5
9962	NM_005116.6
9963	NM_005847.5
9965	NM_005117.3
9966	NM_005118.4
9967	NM_005119.4
9968	NM_005120.3
9969	NM_005121.3
9970	NM_005122.5
9971	NM_001206979.2
9972	NM_005124.4
9973	NM_005125.2
9975	NM_005126.5
9976	NM_005127.3
9978	NM_014248.4
9980	NM_001320714.2
9982	NM_005130.5
9984	NM_005131.3
9985	NM_001048205.2
9986	NM_005133.3
9987	NM_031372.4
9988	NM_001142327.2
9989	NM_001042388.3
9990	NM_001365088.1
9991	NM_001163788.4
9992	NM_172201.2
9993	NM_005137.3
9994	NM_001137667.2
9997	NM_005138.3
10000	NM_005465.7
10001	NM_005466.4
10002	NM_014249.4
10003	NM_005467.4
10004	NM_005468.3
10005	NM_005469.4
10006	NM_001012750.3
10007	NM_005471.5
10008	NM_005472.5
10009	NM_001184742.2
10010	NM_001199135.3
10011	NM_001035235.4
10013	NM_006044.4
10014	NM_005474.5
10015	NM_013374.6
10016	NM_013232.4
10017	NM_020396.4
10018	NM_138621.5
10019	NM_005475.3
10020	NM_005476.7
10021	NM_005477.3
10022	NM_005478.6
10023	NM_005479.4
10024	NM_005480.4
10025	NM_005481.3
10026	NM_005482.3
10036	NM_005483.3
10038	NM_001042618.2
10039	NM_001003931.4
10040	NM_005486.3
10042	NM_001003681.3
10043	NM_005488.3
10044	NM_170600.3
10045	NM_005490.3
10046	NM_005491.5
10047	NM_005492.4
10048	NM_005493.3
10049	NM_058246.4
10050	NM_005495.3
10051	NM_001002800.3
10052	NM_005497.4
10053	NM_005498.5
10054	NM_005499.3
10055	NM_005500.3
10056	NM_005687.5
10057	NM_005688.4
10058	NM_005689.4
10059	NM_012062.5
10060	NM_020297.4
10061	NM_007189.3
10062	NM_005693.4
10063	NM_005694.2
10066	NM_005697.5
10067	NM_005698.4
10068	NM_001039660.2
10069	NM_016940.3
10071	NM_001164462.2
10072	NM_130443.4
10073	NM_005701.4
10075	NM_031407.7
10076	NM_133178.4
10077	NM_139022.3
10078	NM_005706.4
10079	NM_006045.3
10081	NM_005707.2
10082	NM_005708.5
10083	NM_153676.4
10084	NM_001032382.2
10085	NM_005711.5
10086	NM_001145095.3
10087	NM_001379029.1
10089	NM_033347.2
10090	NM_005715.3
10092	NM_005717.4
10093	NM_005718.5
10094	NM_001278556.2
10095	NM_005720.4
10096	NM_005721.5
10097	NM_005722.4
10098	NM_005723.4
10099	NM_005724.6
10100	NM_005725.6
10101	NM_012225.4
10102	NM_005726.6
10103	NM_005727.4
10105	NM_005729.4
10106	NM_005730.4
10107	NM_006778.4
10109	NM_152862.3
10110	NM_170693.3
10111	NM_005732.4
10112	NM_005733.3
10113	NM_013388.6
10114	NM_005734.5
10116	NM_015322.5
10117	NM_031889.3
10120	NM_005735.4
10121	NM_005736.4
10123	NM_001282431.2
10124	NM_005738.5
10125	NM_005739.4
10126	NM_005740.3
10127	NM_005741.5
10128	NM_133259.4
10129	NM_023037.3
10130	NM_005742.4
10131	NM_016292.3
10133	NM_001008212.2
10134	NM_001256447.2
10135	NM_005746.3
10136	NM_005747.5
10137	NM_006047.6
10138	NM_005748.6
10139	NM_001267547.3
10140	NM_005749.4
10142	NM_005751.5
10143	NM_005752.6
10144	NM_014883.4
10146	NM_005754.3
10147	NM_001017392.5
10148	NM_005755.3
10149	NM_001079858.3
10150	NM_001382683.1
10152	NM_001375670.1
10153	NM_005760.3
10154	NM_005761.3
10155	NM_005762.3
10156	NM_006989.6
10157	NM_005763.4
10158	NM_005764.4
10159	NM_005765.3
10160	NM_005766.4
10161	NM_001162498.3
10162	NM_005768.6
10163	NM_006990.5
10164	NM_001166395.2
10165	NM_014251.3
10166	NM_014252.4
10168	NM_006991.5
10169	NM_001018108.4
10170	NM_001376924.1
10171	NM_005772.5
10172	NM_005773.3
10174	NM_005775.5
10175	NM_005776.3
10178	NM_001163278.2
10179	NM_001286045.2
10180	NM_005777.3
10181	NM_005778.4
10184	NM_005779.3
10186	NM_005780.3
10188	NM_001382273.1
10189	NM_005782.4
10190	NM_005783.4
10193	NM_005785.4
10194	NM_001308210.2
10195	NM_005787.6
10196	NM_005788.4
10197	NM_005789.4
10198	NM_022782.4
10199	NM_005791.3
10200	NM_005792.2
10201	NM_001308426.2
10202	NM_005794.4
10203	NM_005795.6
10204	NM_005796.3
10205	NM_005797.4
10206	NM_213590.3
10207	NM_001350145.3
10208	NM_005800.5
10209	NM_005801.4
10210	NM_005802.5
10211	NM_005803.4
10212	NM_005804.4
10213	NM_005805.6
10214	NM_021014.4
10215	NM_005806.4
10216	NM_005807.6
10217	NM_001008392.2
10218	NM_021146.4
10219	NM_005810.4
10220	NM_005811.5
10221	NM_025195.4
10223	NM_005814.3
10224	NM_005815.5
10225	NM_005816.5
10226	NM_005817.5
10227	NM_001146069.2
10228	NM_005819.6
10229	NM_016138.5
10231	NM_001251974.2
10232	NM_005823.6
10233	NM_001135217.2
10234	NM_001031692.3
10235	NM_001098671.2
10236	NM_005826.5
10237	NM_005827.4
10238	NM_005828.5
10239	NM_005829.5
10240	NM_005830.4
10241	NM_005831.5
10242	NM_181361.3
10243	NM_020806.5
10244	NM_005833.4
10245	NM_001395498.1
10246	NM_001286123.3
10247	NM_005836.3
10248	NM_005837.3
10249	NM_201648.3
10250	NM_005839.4
10251	NM_001304990.2
10252	NM_001258038.2
10253	NM_005842.4
10254	NM_005843.6
10256	NM_006314.3
10257	NM_005845.5
10260	NM_001320835.1
10261	NM_005849.4
10262	NM_005850.5
10263	NM_005851.5
10265	NM_005853.6
10266	NM_005854.3
10267	NM_005855.4
10268	NM_005856.3
10269	NM_005857.5
10270	NM_005858.4
10272	NM_005860.3
10273	NM_005861.4
10274	NM_005862.3
10276	NM_001047160.3
10277	NM_001105562.3
10278	NM_005864.4
10279	NM_005865.4
10280	NM_005866.4
10282	NM_005868.6
10283	NM_005869.4
10284	NM_005870.5
10285	NM_005871.4
10286	NM_005872.3
10287	NM_005873.3
10288	NM_001080978.4
10289	NM_005875.3
10290	NM_005876.5
10291	NM_005877.6
10293	NM_005879.3
10294	NM_005880.4
10295	NM_005881.4
10296	NM_001017405.3
10297	NM_005883.3
10298	NM_005884.5
10299	NM_005885.4
10300	NM_005886.3
10302	NM_001329615.2
10307	NM_133173.3
10308	NM_003414.6
10309	NM_021147.5
10311	NM_006052.2
10312	NM_006019.4
10313	NM_001265589.2
10314	NM_006055.3
10316	NM_006056.5
10317	NM_001356336.2
10318	NM_006058.5
10319	NM_006059.4
10320	NM_006060.6
10321	NM_006061.4
10322	NM_006062.3
10324	NM_006063.3
10325	NM_006064.5
10326	NM_006065.5
10327	NM_153326.3
10328	NM_006067.5
10329	NM_014254.3
10330	NM_014255.7
10331	NM_014256.4
10332	NM_014257.5
10333	NM_006068.5
10335	NM_130385.4
10336	NM_006315.7
10342	NM_006070.6
10343	NM_006071.2
10344	NM_001371938.1
10345	NM_006073.4
10346	NM_006074.5
10347	NM_019112.4
10349	NM_001377321.1
10350	NM_080283.4
10351	NM_001288985.2
10352	NM_015836.4
10360	NM_006993.3
10361	NM_001286680.2
10362	NM_006339.3
10363	NM_001304504.2
10365	NM_016270.4
10367	NM_001195518.2
10368	NM_006539.4
10369	NM_006078.5
10370	NM_006079.5
10371	NM_006080.3
10376	NM_006082.3
10379	NM_006084.5
10380	NM_006085.6
10381	NM_006086.4
10382	NM_006087.4
10383	NM_006088.6
10384	NM_006994.5
10385	NM_006995.5
10388	NM_014258.4
10389	NM_006089.3
10390	NM_006090.5
10391	NM_006091.5
10392	NM_006092.4
10393	NM_001256706.2
10394	NM_006093.4
10395	NM_182643.3
10396	NM_006095.2
10397	NM_006096.4
10398	NM_006097.5
10399	NM_006098.5
10400	NM_148172.3
10401	NM_006099.3
10402	NM_001323368.2
10403	NM_006101.3
10404	NM_016134.4
10406	NM_006103.4
10407	NM_058201.4
10409	NM_006317.5
10410	NM_021034.3
10411	NM_001098531.4
10412	NM_014886.6
10413	NM_001130145.3
10417	NM_012445.4
10418	NM_006108.4
10419	NM_006109.5
10420	NM_007170.3
10421	NM_006110.3
10422	NM_016172.3
10423	NM_006319.5
10424	NM_006320.6
10425	NM_006321.4
10426	NM_006322.6
10427	NM_006323.5
10428	NM_006324.3
10430	NM_032635.4
10432	NM_006328.4
10434	NM_006330.4
10435	NM_006779.4
10436	NM_006331.8
10437	NM_006332.5
10438	NM_173177.3
10439	NM_001282611.2
10440	NM_006335.3
10443	NM_014887.3
10444	NM_006336.4
10445	NM_006337.5
10446	NM_201630.2
10447	NM_014888.3
10449	NM_006111.3
10450	NM_006112.4
10451	NM_006113.5
10452	NM_001128917.2
10454	NM_006116.3
10455	NM_206836.3
10456	NM_006118.4
10457	NM_002510.3
10458	NM_001144888.2
10459	NM_006341.4
10460	NM_006342.3
10461	NM_006343.3
10462	NM_001330070.2
10463	NM_006345.4
10464	NM_006346.4
10465	NM_006347.4
10466	NM_006348.5
10467	NM_006349.3
10468	NM_013409.3
10469	NM_006351.4
10471	NM_001185181.3
10472	NM_205768.3
10473	NM_006353.3
10474	NM_006354.5
10475	NM_006355.5
10476	NM_006356.3
10477	NM_006357.4
10478	NM_006358.4
10479	NM_001379110.1
10480	NM_006360.6
10481	NM_006361.6
10482	NM_006362.5
10483	NM_006363.6
10484	NM_006364.4
10486	NM_006366.3
10487	NM_006367.4
10488	NM_006368.5
10489	NM_006369.5
10490	NM_006370.3
10491	NM_006371.5
10492	NM_006372.5
10493	NM_006373.4
10494	NM_001271977.2
10495	NM_006375.4
10497	NM_001371189.2
10498	NM_199141.2
10499	NM_006540.4
10500	NM_030913.6
10501	NM_032108.4
10505	NM_004263.5
10507	NM_001371194.2
10509	NM_198925.4
10512	NM_006379.5
10513	NM_006380.5
10514	NM_014520.4
10516	NM_006329.4
10517	NM_001267585.2
10518	NM_006383.4
10519	NM_006384.4
10520	NM_006385.5
10521	NM_006386.5
10522	NM_021008.4
10523	NM_006387.6
10524	NM_182710.3
10525	NM_006389.5
10526	NM_006390.4
10527	NM_006391.3
10528	NM_006392.4
10529	NM_006393.3
10531	NM_014889.4
10533	NM_001349232.2
10534	NM_006396.3
10535	NM_006397.3
10536	NM_014262.5
10537	NM_006398.4
10538	NM_006399.5
10539	NM_006541.5
10540	NM_001261413.2
10541	NM_006401.3
10542	NM_001382293.1
10544	NM_006404.5
10548	NM_006405.7
10549	NM_006406.2
10550	NM_006407.4
10551	NM_006408.4
10552	NM_006409.4
10553	NM_001098522.2
10554	NM_006411.4
10555	NM_006412.4
10556	NM_006413.5
10557	NM_183005.5
10558	NM_006415.4
10559	NM_006416.5
10560	NM_006996.3
10561	NM_006417.5
10562	NM_006418.5
10563	NM_001371558.1
10564	NM_006420.3
10565	NM_006421.5
10566	NM_001278309.2
10567	NM_006423.3
10568	NM_006424.3
10569	NM_006425.5
10570	NM_006426.3
10572	NM_006427.4
10573	NM_006428.5
10574	NM_006429.4
10575	NM_006430.4
10576	NM_006431.3
10577	NM_006432.5
10578	NM_006433.5
10579	NM_206862.4
10580	NM_001034954.3
10581	NM_006435.3
10584	NM_006438.5
10585	NM_001077365.2
10586	NM_006439.5
10587	NM_006440.5
10588	NM_006441.4
10589	NM_006442.4
10590	NM_006998.4
10591	NM_006443.3
10592	NM_006444.3
10594	NM_006445.4
10595	NM_033266.4
10597	NM_001355204.2
10598	NM_012111.3
10599	NM_006446.5
10600	NM_006447.3
10602	NM_006449.5
10603	NM_001359228.2
10605	NM_006451.5
10606	NM_001079524.2
10607	NM_006453.3
10608	NM_006454.3
10609	NM_006455.3
10610	NM_006456.3
10611	NM_006457.5
10612	NM_033278.4
10613	NM_006459.4
10614	NM_006460.3
10615	NM_006461.4
10616	NM_031229.4
10617	NM_213622.4
10618	NM_006464.4
10620	NM_006465.4
