Cancer	Gene_symbol	Ensembl_ID	Gene_biotype	ENTREZID	Onco_gene_OncoVar	P_value	FDR	OncoVar_Score	CGC	OncoKB	OncoVar	MutPanning	2020Rule	CTAT	HCD	Intogen	Oncogene	TSgene	CGCPointMut	FASMIC	MouseMut	PMID_29056346	PMID_29056346_collected_known	TCGA_papers	DriverDBv3	Therapeutic_target_in_PMID_30971826	Consensus_Score	Driver Level
PanCancer	DDIT3	ENSG00000175197	protein_coding	1649	Y	0.296155258130759	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	DTX1	ENSG00000135144	protein_coding	1840	Y	0.00124463730452241	0.109079372353423	0.589418089659987	N	TSG	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	ERBB3	ENSG00000065361	protein_coding	2065	Y	0	0	1	1	Oncogene	Y	Y	N	Pssible_Oncogene	N	Y	Y	N	N	Y	N	Y	Y	N	Y	Y	46	4
PanCancer	ERC1	ENSG00000082805	protein_coding	23085	Y	0.20805945152366	0.596573590279973	0.46618351258099	1	Y	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	30	4
PanCancer	ETNK1	ENSG00000139163	protein_coding	55500	Y	0.121232845853208	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	Y	N	21	4
PanCancer	ETV6	ENSG00000139083	protein_coding	2120	Y	0.00231354931860727	0.17497287809615	0.555503139811613	1	TSG	N	Y	N	N	N	N	Y	Y	N	N	Y	N	N	N	Y	N	33	4
PanCancer	GLI1	ENSG00000111087	protein_coding	2735	Y	0.237887576507286	0.596573590279973	0.46618351258099	2	Oncogene	N	N	N	N	N	N	Y	Y	N	N	N	N	N	N	Y	N	22	4
PanCancer	HMGA2	ENSG00000149948	protein_coding	8091	Y	0.301326377283996	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	HNF1A	ENSG00000135100	protein_coding	6927	Y	0.0395634379780668	0.596573590279973	0.46618351258099	1	TSG	N	Y	TSG	N	N	Y	N	N	Y	N	N	N	Y	N	Y	N	34	4
PanCancer	HOXC11	ENSG00000123388	protein_coding	3227	Y	0.173259747738091	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	HOXC13	ENSG00000123364	protein_coding	3229	Y	0.0646558528162403	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	KDM5A	ENSG00000073614	protein_coding	5927	Y	0.236109758073485	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	N	Y	N	N	Y	N	N	N	N	N	22	4
PanCancer	KMT2D	ENSG00000167548	protein_coding	8085	Y	0.000184909977911962	0.0218257904564293	0.698631600911043	1	TSG	Y	Y	N	TSG	N	N	N	N	N	N	N	Y	Y	N	Y	Y	43	4
PanCancer	KRAS	ENSG00000133703	protein_coding	3845	Y	0	0	1	1	Oncogene	Y	Y	Oncogene	Oncogene	Y	Y	Y	N	Y	Y	N	Y	Y	Y	Y	Y	50	4
PanCancer	LRIG3	ENSG00000139263	protein_coding	121227	Y	0.0863451222609784	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	21	4
PanCancer	MBD6	ENSG00000166987	protein_coding	114785	Y	0	0	1	N	TSG	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	30	4
PanCancer	MDM2	ENSG00000135679	protein_coding	4193	Y	0.0809645664253526	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	NAB2	ENSG00000166886	protein_coding	4665	Y	0.000552963504855409	0.0556232254637805	0.636562117718343	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	NACA	ENSG00000196531	protein_coding	4666	Y	0.0281299191191239	0.596573590279973	0.46618351258099	2	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	NCOR2	ENSG00000196498	protein_coding	9612	Y	0.130962631728741	0.596573590279973	0.46618351258099	1	Y	N	Y	N	N	Y	Y	N	N	N	N	Y	N	N	N	Y	N	33	4
PanCancer	POLE	ENSG00000177084	protein_coding	5426	Y	0	0	1	1	TSG	Y	Y	N	Y	N	N	N	N	N	N	N	N	Y	N	Y	N	42	4
PanCancer	PPFIBP1	ENSG00000110841	protein_coding	8496	Y	0.118852816495367	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	PTPN11	ENSG00000179295	protein_coding	5781	Y	0.000403129271421841	0.0419994883797652	0.655676921856928	1	Oncogene	Y	Y	Oncogene	Oncogene	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	Y	52	4
PanCancer	PTPN6	ENSG00000268954	protein_coding	5777	Y	0.244720490429407	0.596573590279973	0.46618351258099	2	Y	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	21	4
PanCancer	PTPRB	ENSG00000127329	protein_coding	5787	Y	0.594028591961378	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	Y	N	21	4
PanCancer	SETD1B	ENSG00000139718	protein_coding	23067	Y	0.00559102734750927	0.34807554401262	0.505474245943593	2	Y	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	30	4
PanCancer	SH2B3	ENSG00000111252	protein_coding	10019	Y	0.155848591949023	0.596573590279973	0.46618351258099	1	TSG	N	N	N	N	N	Y	N	Y	N	N	N	N	Y	N	Y	N	23	4
PanCancer	SMARCD1	ENSG00000066117	protein_coding	6602	Y	0.232075943307866	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	STAT6	ENSG00000166888	protein_coding	6778	Y	0.00397300998897047	0.269847982787591	0.524042941058687	1	Oncogene	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	30	4
PanCancer	TBX3	ENSG00000135111	protein_coding	6926	Y	0.000401678604291115	0.0419994883797652	0.655676921856928	1	TSG	Y	Y	N	Pssible_TSG	Y	Y	Y	N	N	N	N	Y	Y	Y	Y	Y	47	4
PanCancer	WIF1	ENSG00000156076	protein_coding	11197	Y	0.279075307137217	0.596573590279973	0.46618351258099	1	TSG	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	21	4
PanCancer	ZNF384	ENSG00000126746	protein_coding	171017	Y	0.31635001109654	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	BRCA2	ENSG00000139618	protein_coding	675	Y	0.000311858493086952	0.0342373678969654	0.669337381281391	1	TSG	Y	Y	TSG	Pssible_TSG	Y	Y	N	Y	Y	N	N	N	Y	Y	Y	Y	48	4
PanCancer	CDX2	ENSG00000165556	protein_coding	1045	Y	0.193257701969754	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	Y	Y	N	N	N	N	N	N	Y	N	22	4
PanCancer	CYSLTR2	ENSG00000152207	protein_coding	57105	Y	0.525614110612338	0.596573590279973	0.46618351258099	2	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	DIS3	ENSG00000083520	protein_coding	22894	Y	0.0366338649742457	0.596573590279973	0.46618351258099	N	TSG	N	Y	N	N	N	Y	Y	N	N	N	N	N	Y	N	Y	N	23	4
PanCancer	ERCC5	ENSG00000134899	protein_coding	2073	Y	0.0679598933967254	0.596573590279973	0.46618351258099	1	TSG	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	FLT3	ENSG00000122025	protein_coding	2322	Y	6.78415771446497e-05	0.0089375806793145	0.752962944525866	1	Oncogene	Y	Y	Oncogene	N	Y	Y	Y	Y	Y	N	N	Y	Y	Y	Y	N	49	4
PanCancer	FOXO1	ENSG00000150907	protein_coding	2308	Y	0.213411194550485	0.596573590279973	0.46618351258099	1	TSG	N	N	N	N	N	N	Y	Y	N	N	Y	N	N	N	Y	N	23	4
PanCancer	LATS2	ENSG00000150457	protein_coding	26524	Y	0.141636639155832	0.596573590279973	0.46618351258099	1	TSG	N	Y	N	N	N	N	N	Y	N	N	N	Y	Y	N	Y	N	33	4
PanCancer	LCP1	ENSG00000136167	protein_coding	3936	Y	0.254650071235488	0.596573590279973	0.46618351258099	2	Y	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	Y	N	22	4
PanCancer	NBEA	ENSG00000172915	protein_coding	26960	Y	0.483495613273883	0.596573590279973	0.46618351258099	2	N	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	RB1	ENSG00000139687	protein_coding	5925	Y	0	0	1	1	TSG	Y	Y	TSG	TSG	Y	Y	N	Y	Y	N	N	Y	Y	Y	Y	N	49	4
PanCancer	ZC3H13	ENSG00000123200	protein_coding	23091	Y	0.000106093501443394	0.0129934373278685	0.730846094269193	N	N	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	ZMYM2	ENSG00000121741	protein_coding	7750	Y	0.0827877493503257	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	Y	Y	Y	N	N	N	Y	N	N	N	Y	N	24	4
PanCancer	AJUBA	ENSG00000129474	protein_coding	84962	Y	0.030657413834525	0.596573590279973	0.46618351258099	N	TSG	N	Y	N	TSG	Y	N	N	N	N	N	N	Y	Y	Y	Y	N	25	4
PanCancer	AKT1	ENSG00000142208	protein_coding	207	Y	0	0	1	1	Oncogene	Y	Y	Oncogene	Oncogene	Y	Y	Y	Y	Y	Y	N	Y	Y	Y	Y	Y	51	4
PanCancer	ARHGAP5	ENSG00000100852	protein_coding	394	Y	9.85321838874144e-05	0.0124199209566729	0.733566135020561	2	N	Y	Y	N	N	N	N	N	N	N	N	Y	Y	Y	N	Y	N	33	4
PanCancer	BCL11B	ENSG00000127152	protein_coding	64919	Y	0.129583747794812	0.596573590279973	0.46618351258099	1	TSG	N	Y	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	31	4
PanCancer	CCNB1IP1	ENSG00000100814	protein_coding	57820	Y	0.0479248277780134	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	20	4
PanCancer	DICER1	ENSG00000100697	protein_coding	23405	Y	0.154075807061557	0.596573590279973	0.46618351258099	1	TSG	N	Y	N	N	Y	Y	N	Y	Y	N	N	N	Y	N	Y	N	35	4
PanCancer	FOXA1	ENSG00000129514	protein_coding	3169	Y	0	0	1	1	Oncogene/TSG	Y	Y	N	Pssible_Oncogene	Y	Y	Y	Y	N	N	N	Y	Y	Y	Y	Y	48	4
PanCancer	GOLGA5	ENSG00000066455	protein_coding	9950	Y	0.224117486632267	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	Y	N	22	4
PanCancer	GPHN	ENSG00000171723	protein_coding	10243	Y	0.260060851494545	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	HIF1A	ENSG00000100644	protein_coding	3091	Y	0.194536306635322	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	21	4
PanCancer	HSP90AA1	ENSG00000080824	protein_coding	3320	Y	0.0147100858360182	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	KTN1	ENSG00000126777	protein_coding	3895	Y	0.0215352757642868	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	MAX	ENSG00000125952	protein_coding	4149	Y	0.0053203157436968	0.332235007603329	0.508873833597655	1	TSG	N	N	N	N	Y	Y	N	Y	N	N	N	N	Y	N	Y	Y	24	4
PanCancer	NFKBIA	ENSG00000100906	protein_coding	4792	Y	0.00200115411392889	0.155374779492122	0.56407719591694	N	TSG	N	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	NIN	ENSG00000100503	protein_coding	51199	Y	0.0639750247566089	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	NKX2-1	ENSG00000136352	protein_coding	7080	Y	0.195132775672547	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	Y	21	4
PanCancer	RAD51B	ENSG00000182185	protein_coding	5890	Y	0.453500267918287	0.596573590279973	0.46618351258099	1	TSG	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	SIX1	ENSG00000126778	protein_coding	6495	Y	0.198563932297162	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	21	4
PanCancer	TCL1A	ENSG00000100721	protein_coding	8115	Y	0.311823508278444	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	TRAF3	ENSG00000131323	protein_coding	7187	Y	0.00345052729847333	0.243805423649915	0.53143362905518	N	TSG	N	Y	N	TSG	N	N	N	N	N	N	N	N	Y	N	Y	N	22	4
PanCancer	TRIP11	ENSG00000100815	protein_coding	9321	Y	0.207136887122174	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	Y	N	N	N	N	N	Y	N	N	N	Y	N	22	4
PanCancer	TSHR	ENSG00000165409	protein_coding	7253	Y	0.324119994991075	0.596573590279973	0.46618351258099	1	Oncogene	N	N	Oncogene	N	N	N	N	N	Y	N	N	N	Y	N	Y	N	23	4
PanCancer	ZFP36L1	ENSG00000185650	protein_coding	677	Y	2.06111111176766e-07	3.14088723151459e-05	0.957090858042733	N	TSG	Y	Y	N	N	Y	Y	N	N	N	N	N	Y	Y	N	Y	Y	34	4
PanCancer	B2M	ENSG00000166710	protein_coding	567	Y	0	0	1	1	TSG	Y	Y	TSG	Pssible_TSG	Y	Y	N	N	N	Y	N	Y	Y	N	Y	N	47	4
PanCancer	BLM	ENSG00000197299	protein_coding	641	Y	0.239760337876965	0.596573590279973	0.46618351258099	1	TSG	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	Y	N	22	4
PanCancer	BUB1B	ENSG00000156970	protein_coding	701	Y	0.288763225958728	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	Y	Y	21	4
PanCancer	CHD2	ENSG00000173575	protein_coding	1106	Y	0.00870500042192923	0.457034660206397	0.485596578988176	2	Y	N	Y	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	31	4
PanCancer	CRTC3	ENSG00000140577	protein_coding	64784	Y	0.54749478603171	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	Y	Y	N	N	N	N	N	N	N	N	Y	N	22	4
PanCancer	FES	ENSG00000182511	protein_coding	2242	Y	0.53939311263087	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	Y	N	Y	N	N	N	N	N	N	N	Y	N	22	4
PanCancer	IDH2	ENSG00000182054	protein_coding	3418	Y	0	0	1	1	Oncogene	Y	Y	Oncogene	Pssible_Oncogene	Y	Y	N	N	N	N	N	Y	Y	Y	Y	N	47	4
PanCancer	KNSTRN	ENSG00000128944	protein_coding	90417	Y	0.00939424040158998	0.474003746113656	0.482937343192251	2	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	MAP2K1	ENSG00000169032	protein_coding	5604	Y	0	0	1	1	Oncogene	Y	Y	Oncogene	Oncogene	N	Y	N	N	N	Y	N	N	Y	N	Y	N	45	4
PanCancer	MGA	ENSG00000174197	protein_coding	23269	Y	0	0	1	N	TSG	Y	Y	N	TSG	N	Y	N	N	N	N	Y	Y	Y	Y	Y	N	36	4
PanCancer	MYO5A	ENSG00000197535	protein_coding	4644	Y	0.0397561178315712	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	NTRK3	ENSG00000140538	protein_coding	4916	Y	0.167884409014568	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	Y	Y	N	N	N	N	Y	N	Y	N	23	4
PanCancer	NUTM1	ENSG00000184507	protein_coding	256646	Y	0.515483783417279	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	PML	ENSG00000140464	protein_coding	5371	Y	0.486352049190313	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	Y	Y	N	N	N	N	N	N	Y	N	22	4
PanCancer	SMAD3	ENSG00000166949	protein_coding	4088	Y	0.00141309056360202	0.12124079541493	0.581880369009253	1	TSG	N	Y	N	N	N	N	N	N	N	N	Y	N	N	N	Y	N	31	4
PanCancer	TCF12	ENSG00000140262	protein_coding	6938	Y	0.00446199135306809	0.294866871940617	0.517579205721555	1	Y	N	Y	N	TSG	Y	Y	N	N	N	N	Y	Y	Y	N	Y	N	36	4
PanCancer	TP53BP1	ENSG00000067369	protein_coding	7158	Y	0.0590905358983238	0.596573590279973	0.46618351258099	N	TSG	N	Y	N	N	Y	Y	N	Y	N	N	N	N	N	N	Y	N	23	4
PanCancer	TYRO3	ENSG00000092445	protein_coding	7301	Y	0.0345592068951204	0.596573590279973	0.46618351258099	N	Y	N	Y	N	N	N	N	N	N	N	N	N	Y	Y	N	Y	N	22	4
PanCancer	USP8	ENSG00000138592	protein_coding	9101	Y	0.113992780251484	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	AXIN1	ENSG00000103126	protein_coding	8312	Y	1.11352722198797e-05	0.00153636661304015	0.842804783114391	1	TSG	Y	Y	TSG	TSG	N	Y	N	N	N	N	N	Y	Y	N	Y	N	45	4
PanCancer	BRD7	ENSG00000166164	protein_coding	29117	Y	3.02127651148072e-07	4.56996047143973e-05	0.950452995320869	N	N	Y	Y	N	TSG	N	N	N	Y	N	N	N	Y	Y	N	Y	N	24	4
PanCancer	CBFA2T3	ENSG00000129993	protein_coding	863	Y	0.343429599769529	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	21	4
PanCancer	CBFB	ENSG00000067955	protein_coding	865	Y	0	0	1	1	TSG	Y	Y	N	Pssible_TSG	Y	Y	Y	N	N	N	N	Y	Y	Y	Y	N	47	4
PanCancer	CDH1	ENSG00000039068	protein_coding	999	Y	0	0	1	1	TSG	Y	Y	TSG	TSG	Y	Y	Y	Y	Y	N	Y	Y	Y	Y	Y	Y	51	4
PanCancer	CDH11	ENSG00000140937	protein_coding	1009	Y	0.361794515767693	0.596573590279973	0.46618351258099	1	Y	N	Y	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	31	4
PanCancer	CIITA	ENSG00000179583	protein_coding	4261	Y	0.287857767900927	0.596573590279973	0.46618351258099	1	TSG	N	Y	N	N	N	Y	N	N	N	N	N	N	N	N	Y	N	31	4
PanCancer	CREBBP	ENSG00000005339	protein_coding	1387	Y	5.44792000179017e-14	8.49210125469888e-12	0.999996358662136	1	TSG	Y	Y	TSG	TSG	N	Y	N	Y	Y	N	Y	Y	Y	N	Y	Y	48	4
PanCancer	CTCF	ENSG00000102974	protein_coding	10664	Y	0	0	1	1	TSG	Y	Y	N	TSG	Y	Y	N	Y	N	Y	N	Y	Y	Y	Y	N	48	4
PanCancer	CYLD	ENSG00000083799	protein_coding	1540	Y	0.310002476661303	0.596573590279973	0.46618351258099	1	TSG	N	Y	TSG	N	Y	Y	N	Y	Y	N	N	N	Y	N	Y	N	36	4
PanCancer	ERCC4	ENSG00000175595	protein_coding	2072	Y	0.222483027955237	0.596573590279973	0.46618351258099	1	TSG	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	FANCA	ENSG00000187741	protein_coding	2175	Y	0.389337165942268	0.596573590279973	0.46618351258099	1	TSG	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	FUS	ENSG00000089280	protein_coding	2521	Y	0.0373607962127544	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	Y	Y	N	N	N	Y	N	N	N	Y	N	23	4
PanCancer	GRIN2A	ENSG00000183454	protein_coding	2903	Y	0.596573451647401	0.596573590279973	0.46618351258099	1	TSG	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	21	4
PanCancer	HERPUD1	ENSG00000051108	protein_coding	9709	Y	0.226615849356306	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	IL21R	ENSG00000103522	protein_coding	50615	Y	0.470536435449333	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	IRF8	ENSG00000140968	protein_coding	3394	Y	0.0453092220051664	0.596573590279973	0.46618351258099	N	TSG	N	Y	N	N	N	N	N	Y	N	N	N	N	N	N	Y	Y	21	4
PanCancer	MAF	ENSG00000178573	protein_coding	4094	Y	0.308743297643077	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	Y	21	4
PanCancer	MYH11	ENSG00000133392	protein_coding	4629	Y	0.302886394135327	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	N	N	21	4
PanCancer	NTHL1	ENSG00000065057	protein_coding	4913	Y	0.368628202516303	0.596573590279973	0.46618351258099	2	TSG	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	NUP93	ENSG00000102900	protein_coding	9688	Y	0.00464964456909895	0.302374974843951	0.515745287039535	N	Y	N	Y	N	N	Y	Y	N	N	N	N	N	N	N	N	Y	Y	22	4
PanCancer	PALB2	ENSG00000083093	protein_coding	79728	Y	0.220083620127416	0.596573590279973	0.46618351258099	1	TSG	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	21	4
PanCancer	RMI2	ENSG00000175643	protein_coding	116028	Y	0.492062238611416	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	20	4
PanCancer	SNX29	ENSG00000048471	protein_coding	92017	Y	0	0	1	2	Y	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	30	4
PanCancer	SOCS1	ENSG00000185338	protein_coding	8651	Y	0.123031753669666	0.596573590279973	0.46618351258099	1	TSG	N	N	TSG	N	N	N	N	Y	Y	N	N	N	Y	N	Y	N	24	4
PanCancer	TNFRSF17	ENSG00000048462	protein_coding	608	Y	0.480053046254585	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	N	20	4
PanCancer	TRAF7	ENSG00000131653	protein_coding	84231	Y	0.440935845006593	0.596573590279973	0.46618351258099	1	Y	N	N	TSG	N	N	N	N	N	N	N	N	N	Y	N	Y	N	22	4
PanCancer	TSC2	ENSG00000103197	protein_coding	7249	Y	0.0296625859614857	0.596573590279973	0.46618351258099	1	TSG	N	Y	N	N	Y	N	N	Y	N	N	N	Y	Y	N	Y	N	34	4
PanCancer	ZFHX3	ENSG00000140836	protein_coding	463	Y	0.107332409219367	0.596573590279973	0.46618351258099	1	TSG	N	Y	N	N	Y	Y	N	Y	N	N	Y	Y	Y	N	Y	N	36	4
PanCancer	ASPSCR1	ENSG00000169696	protein_coding	79058	Y	0.542510847976867	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	AXIN2	ENSG00000168646	protein_coding	8313	Y	0.195612469220419	0.596573590279973	0.46618351258099	1	TSG	N	N	N	Pssible_TSG	Y	Y	N	Y	N	N	N	N	Y	Y	Y	N	26	4
PanCancer	BRCA1	ENSG00000012048	protein_coding	672	Y	0.253411588536717	0.596573590279973	0.46618351258099	1	TSG	N	Y	TSG	TSG	Y	Y	N	Y	Y	N	N	Y	Y	Y	Y	N	39	4
PanCancer	BRIP1	ENSG00000136492	protein_coding	83990	Y	0.299133298639454	0.596573590279973	0.46618351258099	1	TSG	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	CANT1	ENSG00000171302	protein_coding	124583	Y	0.303412099572302	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	CD79B	ENSG00000007312	protein_coding	974	Y	8.59806621024213e-07	0.000125408937152246	0.928476740504191	1	Oncogene	Y	Y	N	N	N	N	N	N	Y	N	N	N	Y	N	Y	N	42	4
PanCancer	CDK12	ENSG00000167258	protein_coding	51755	Y	0	0	1	1	TSG	Y	Y	N	TSG	Y	Y	N	N	Y	Y	Y	Y	Y	Y	Y	Y	49	4
PanCancer	CLTC	ENSG00000141367	protein_coding	1213	Y	0.11079372847971	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	Y	Y	N	N	N	N	Y	N	N	N	Y	Y	23	4
PanCancer	COL1A1	ENSG00000108821	protein_coding	1277	Y	0.366398681181695	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	Y	N	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	DDX5	ENSG00000108654	protein_coding	1655	Y	0.000870578304719131	0.0804398596487088	0.610943698867554	1	Y	N	N	N	N	Y	Y	N	N	N	N	N	N	Y	N	Y	Y	23	4
PanCancer	ERBB2	ENSG00000141736	protein_coding	2064	Y	0	0	1	1	Oncogene	Y	Y	Oncogene	Oncogene	Y	Y	Y	Y	Y	Y	N	Y	Y	N	Y	Y	50	4
PanCancer	ETV4	ENSG00000175832	protein_coding	2118	Y	0.385156978812347	0.596573590279973	0.46618351258099	1	Oncogene	N	N	N	N	N	N	Y	N	N	N	N	N	N	N	Y	N	21	4
PanCancer	FLCN	ENSG00000154803	protein_coding	201163	Y	0.360243512413761	0.596573590279973	0.46618351258099	1	TSG	N	N	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	21	4
PanCancer	GAS7	ENSG00000007237	protein_coding	8522	Y	0.122342961022063	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	20	4
PanCancer	GNA13	ENSG00000120063	protein_coding	10672	Y	7.29740310138396e-05	0.00955211354681157	0.749104766235971	N	Oncogene	Y	Y	N	N	N	N	Y	N	N	N	Y	N	Y	N	Y	N	33	4
PanCancer	GPS2	ENSG00000132522	protein_coding	2874	Y	0.00597897955957258	0.361215273983645	0.502769388486381	N	TSG	N	Y	N	TSG	Y	Y	N	N	N	N	N	Y	Y	N	N	N	25	4
PanCancer	H3F3B	ENSG00000132475	protein_coding	3021	Y	0.000767373902079253	0.073223248039525	0.617522172089913	1	Y	N	N	N	N	N	N	N	N	N	N	N	N	Y	N	N	N	21	4
PanCancer	HLF	ENSG00000108924	protein_coding	3131	Y	0.226844510930235	0.596573590279973	0.46618351258099	1	Y	N	N	N	N	N	Y	Y	N	N	N	N	N	N	N	Y	N	22	4
PanCancer	IKZF3	ENSG00000161405	protein_coding	22806	Y	0.180441666121309	0.596573590279973	0.46618351258099	N	Oncogene/TSG	N	Y	N	N	N	N	N	Y	N	N	N	N	N	N	Y	N	21	4
